trade_id,timestamp_open,timestamp_close,symbol,timeframe,direction,entry,stop_loss,take_profit,exit_price,pnl,r_multiple,outcome,market_regime,context_bias,context_score,entry_score,extension_atr,spread,volatility,sweep_type,distance_to_h1_high,distance_to_h1_low,distance_to_h1_mid
XAUUSD-2026-01-30T22:00:00+00:00,2026-01-30T22:00:00+00:00,2026-01-30T22:00:00+00:00,XAUUSD,M5,SHORT,4928.81,4949.868,4898.694,4898.694,30.115999999999985,1.4301453129451989,win,trend,short,74,89,,,,high_sweep,0.573237552851842,0.42676244714815803,0.07323755285184196
XAUUSD-2026-02-05T16:55:00+00:00,2026-02-05T16:55:00+00:00,2026-02-05T17:25:00+00:00,XAUUSD,M5,SHORT,4851.34,4872.054,4821.912,4821.912,29.427999999999884,1.4206816645746823,win,trend,short,76,83,,,,high_sweep,0.7624867537972458,0.23751324620275413,0.2624867537972427
XAUUSD-2026-04-02T16:05:00+00:00,2026-04-02T16:05:00+00:00,2026-04-02T16:45:00+00:00,XAUUSD,M5,LONG,4599.03,4578.531,4628.027999999999,4628.027999999999,28.997999999999593,1.4146055905166048,win,trend,short,75,65,,,,low_sweep,0.6705866171515048,0.3294133828484952,0.17058661715150483
XAUUSD-2026-01-29T19:40:00+00:00,2026-01-29T19:40:00+00:00,2026-01-29T19:50:00+00:00,XAUUSD,M5,SHORT,5359.97,5378.264,5335.3820000000005,5335.3820000000005,24.587999999999738,1.3440472285995362,win,trend,short,75,89,,,,high_sweep,0.6521611475788011,0.34783885242119894,0.152161147578802
XAUUSD-2026-03-03T18:40:00+00:00,2026-03-03T18:40:00+00:00,2026-03-03T19:00:00+00:00,XAUUSD,M5,SHORT,5119.75,5137.178,5097.134,5097.134,22.615999999999985,1.2976818912095558,win,trend,short,76,89,,,,high_sweep,0.7071126014825282,0.29288739851747175,0.20711260148252958
XAUUSD-2026-06-02T04:55:00+00:00,2026-06-02T04:55:00+00:00,2026-06-02T06:30:00+00:00,XAUUSD,M5,LONG,4477.5,4461.624,4497.852,4497.852,20.35199999999986,1.2819349962206854,win,trend,long,74,89,,,,low_sweep,0.3976160825475956,0.6023839174524044,0.10238391745241247
XAUUSD-2026-05-20T17:15:00+00:00,2026-05-20T17:15:00+00:00,2026-05-20T17:15:00+00:00,XAUUSD,M5,LONG,4480.89,4465.668000000001,4499.334,4499.334,18.443999999999505,1.2116673236105509,win,trend,long,73,89,,,,low_sweep,0.46670702179177453,0.5332929782082254,0.033292978208225445
XAUUSD-2026-02-02T10:45:00+00:00,2026-02-02T10:45:00+00:00,2026-02-02T11:00:00+00:00,XAUUSD,M5,SHORT,4637.47,4652.645,4619.12,4619.12,18.350000000000364,1.2092257001647542,win,trend,short,74,89,,,,high_sweep,0.6257031850742653,0.3742968149257347,0.12570318507426437
XAUUSD-2026-01-30T14:00:00+00:00,2026-01-30T14:00:00+00:00,2026-01-30T14:25:00+00:00,XAUUSD,M5,SHORT,5131.88,5147.027,5113.736000000001,5113.736000000001,18.143999999999323,1.1978609625668055,win,trend,short,74,88,,,,high_sweep,0.6199888879391403,0.3800111120608597,0.11998888793913931
XAUUSD-2026-01-30T07:25:00+00:00,2026-01-30T07:25:00+00:00,2026-01-30T07:55:00+00:00,XAUUSD,M5,SHORT,5227.51,5242.52,5209.49,5209.49,18.020000000000437,1.2005329780146685,win,trend,short,75,82,,,,high_sweep,0.6971531510247468,0.30284684897525316,0.19715315102474554
XAUUSD-2026-02-05T08:50:00+00:00,2026-02-05T08:50:00+00:00,2026-02-05T08:55:00+00:00,XAUUSD,M5,SHORT,4920.86,4935.772,4903.035999999999,4903.035999999999,17.824000000000524,1.1952789699570956,win,trend,short,73,89,,,,high_sweep,0.5421809823784789,0.4578190176215211,0.0421809823784789
XAUUSD-2026-05-08T10:30:00+00:00,2026-05-08T10:30:00+00:00,2026-05-08T15:40:00+00:00,XAUUSD,M5,LONG,4710.9,4696.381,4728.148,4728.148,17.248000000000502,1.187960603347428,win,trend,long,78,89,,,,low_sweep,0.15916341722794153,0.8408365827720584,0.34083658277205847
XAUUSD-2026-05-04T13:25:00+00:00,2026-05-04T13:25:00+00:00,2026-05-04T13:30:00+00:00,XAUUSD,M5,LONG,4540.33,4526.052,4556.886,4556.886,16.556000000000495,1.1595461549236734,win,trend,short,79,67,,,,low_sweep,0.9333333333333307,0.06666666666666929,0.43333333333333074
XAUUSD-2026-04-02T19:25:00+00:00,2026-04-02T19:25:00+00:00,2026-04-02T21:55:00+00:00,XAUUSD,M5,LONG,4655.34,4641.7339999999995,4670.5520000000015,4670.5520000000015,15.212000000001353,1.1180361605174627,win,trend,long,76,85,,,,low_sweep,0.26530052772256923,0.7346994722774308,0.2346994722774308
XAUUSD-2026-06-18T14:15:00+00:00,2026-06-18T14:15:00+00:00,2026-06-18T15:20:00+00:00,XAUUSD,M5,LONG,4247.41,4239.841,4262.547999999999,4262.547999999999,15.13799999999901,2.0,win,trend,short,80,66,,,,low_sweep,0.9890884896872959,0.010911510312704098,0.4890884896872959
XAUUSD-2026-03-24T14:45:00+00:00,2026-03-24T14:45:00+00:00,2026-03-24T14:45:00+00:00,XAUUSD,M5,LONG,4373.83,4361.0380000000005,4387.413999999999,4387.413999999999,13.583999999998923,1.061913696059998,win,trend,long,76,85,,,,low_sweep,0.25111975915999646,0.7488802408400035,0.24888024084000018
XAUUSD-2026-02-20T08:30:00+00:00,2026-02-20T08:30:00+00:00,2026-02-20T10:10:00+00:00,XAUUSD,M5,SHORT,5018.14,5030.472,5005.446000000001,5005.446000000001,12.693999999999505,1.0293545248135012,win,trend,long,79,65,,,,high_sweep,0.07909140667762261,0.9209085933223774,0.42090859332236497
XAUUSD-2026-07-01T16:10:00+00:00,2026-07-01T16:10:00+00:00,2026-07-01T16:15:00+00:00,XAUUSD,M5,LONG,4018.01,4011.919,4030.192000000001,4030.192000000001,12.182000000000698,2.0,win,trend,long,77,89,,,,low_sweep,0.16970899470899894,0.8302910052910011,0.330291005291001
XAUUSD-2026-03-06T15:40:00+00:00,2026-03-06T15:40:00+00:00,2026-03-06T15:50:00+00:00,XAUUSD,M5,SHORT,5120.26,5132.253,5108.304000000002,5108.304000000002,11.955999999998312,0.9969148670056556,win,trend,short,76,89,,,,high_sweep,0.7380256638292481,0.2619743361707519,0.23802566382924234
XAUUSD-2025-12-29T19:00:00+00:00,2025-12-29T19:00:00+00:00,2025-12-29T19:10:00+00:00,XAUUSD,M5,SHORT,4337.72,4348.145,4328.87,4328.87,8.850000000000364,0.8489208633093726,win,trend,short,78,85,,,,high_sweep,0.8906662823653735,0.10933371763462656,0.39066628236537343
XAUUSD-2026-04-29T04:10:00+00:00,2026-04-29T04:10:00+00:00,2026-04-29T05:00:00+00:00,XAUUSD,M5,LONG,4585.23,4574.915,4593.859999999999,4593.859999999999,8.6299999999992,0.8366456616577348,win,trend,long,77,89,,,,low_sweep,0.19070996978852636,0.8092900302114736,0.30929003021146506
XAUUSD-2026-06-16T14:40:00+00:00,2026-06-16T14:40:00+00:00,2026-06-16T15:40:00+00:00,XAUUSD,M5,LONG,4338.81,4334.546,4347.338000000001,4347.338000000001,8.528000000000247,2.0,win,trend,long,80,89,,,,low_sweep,0.0,1.0,0.499999999999989
